timestamp,id,num,d0,d1,d2,d3,d4,d5,d6,d7
9.715096152,153,8,00,80,10,ff,00,ff,00,00
9.716013012,260,8,0e,13,00,30,00,5e,00,00
9.717072275,370,8,ff,20,00,00,ff,00,00,20
9.718415919,440,8,ff,00,00,00,ff,20,0c,00
9.719361858,429,8,54,02,00,00,00,00,2d,03
9.720295824,0A1,8,80,80,80,80,65,f8,09,00
9.721229361,220,8,fd,03,e7,03,00,00,c7,0f
9.722080792,440,8,ff,50,00,00,ff,20,0c,00
9.722934788,153,8,00,80,10,ff,00,ff,00,00
9.723787502,18F,8,fe,4d,13,00,00,4f,00,00
9.724639788,4D0,8,00,ff,fa,00,00,00,00,00
9.725507041,429,8,54,02,00,00,00,00,2d,03
9.726362321,4F0,8,80,00,00,00,00,c5,bc,14
9.727230429,2B0,5,d7,ff,00,07,49,00,00,00
9.728081432,220,8,ff,03,f4,03,00,00,d4,0f
9.728935001,220,8,fd,03,e9,03,00,00,da,0f
9.729789425,316,8,45,13,5a,0c,13,11,00,00
9.73066908,2A0,8,00,00,86,00,00,00,00,00
9.731588078,545,8,dc,0d,00,88,19,00,1a,00
9.732469016,429,8,54,02,00,00,00,00,2d,03
9.733322585,4F0,8,80,00,00,00,00,c5,bc,14
9.734491324,545,8,dc,0d,00,87,19,00,18,00
9.735457362,153,8,00,80,10,ff,00,ff,00,00
9.736325899,220,8,ff,03,e7,03,00,00,c7,0f
9.737185882,316,8,45,13,5c,0c,13,11,00,00
9.738042017,430,8,00,00,00,00,00,00,00,00
9.738896869,545,8,dc,0d,00,87,17,00,18,00
9.73975172,429,8,54,02,00,00,00,00,2d,03
9.740606572,0A1,8,80,80,80,80,65,d7,0b,00
9.741470404,370,8,ff,20,00,00,ff,00,00,6c
9.742329533,440,8,ff,f0,00,00,ff,2c,0c,00
9.74318695,220,8,fa,03,f5,03,00,00,cd,0f
9.744043085,18F,8,fe,4d,13,00,00,4f,00,00
9.744894943,370,8,ff,20,00,00,ff,00,00,20
9.745748085,429,8,54,02,00,00,00,00,2d,03
9.746623036,4F0,8,80,00,00,00,00,c5,bc,14
9.747537757,2A0,8,00,00,86,00,00,00,00,00
9.748417839,440,8,ff,50,00,00,ff,24,0c,00
9.749271408,153,8,00,80,10,ff,00,ff,00,00
9.75012455,220,8,fd,03,e9,03,00,00,e0,0f
9.751322368,329,8,ed,af,80,90,09,20,00,14
9.752204589,430,8,00,00,00,00,00,00,00,00
9.753062007,429,8,54,02,00,00,00,00,2d,03
9.959869005,316,8,45,13,60,0c,13,11,00,00
9.963230681,329,8,ed,af,80,90,09,20,00,14
9.966490578,545,8,dc,0c,00,88,14,00,15,00
9.970006205,153,8,00,80,10,ff,00,ff,00,00
9.973244293,220,8,fa,03,f2,03,00,00,da,0f
9.976372477,545,8,e4,0c,00,88,14,00,15,00
9.977758885,220,8,fc,03,e9,03,00,00,da,0f
9.9791423,4F0,8,80,00,00,00,00,c5,bc,14
9.980420942,316,8,45,12,62,0c,12,11,00,00
9.981621327,370,8,ff,20,00,00,ff,00,00,e4
9.982807172,440,8,ff,50,00,00,ff,18,0c,00
9.98413371,153,8,00,80,10,ff,00,ff,00,00
9.985570152,0A0,8,32,7b,5e,0c,00,ae,00,00
9.98667945,440,8,ff,a0,00,00,ff,28,0c,00
9.987619402,429,8,54,02,00,00,00,00,2d,03
9.988552939,4F0,8,80,00,00,00,00,c5,bc,14
9.989479207,2A0,8,00,00,86,00,00,00,00,00
9.990408468,440,8,ff,f0,00,00,ff,2c,0c,00
9.991346282,59B,8,00,00,00,00,00,00,00,4c
9.992349097,153,8,00,80,10,ff,00,ff,00,00
9.993279641,260,8,0e,12,00,30,00,5d,00,00
9.994210613,440,8,ff,00,00,00,ff,2c,0c,00
9.995145433,429,8,54,02,00,00,00,00,2d,03
9.996070418,690,8,00,00,01,00,00,00,00,00
9.996997969,329,8,0c,af,80,90,09,20,00,14
9.997926802,220,8,fd,03,ef,03,00,00,da,0f
9.998833398,0A0,8,34,7b,5e,0c,00,ae,00,00
9.999886675,316,8,45,13,5c,0c,13,11,00,00
10.001275649,350,8,28,13,73,89,98,00,00,59
10.033539783,440,8,ff,a0,00,00,ff,2c,0c,00
10.035188334,429,8,54,02,00,00,00,00,2d,03
10.036564479,316,8,45,13,5c,0c,13,11,00,00
10.037861938,43F,8,00,40,60,ff,84,28,0c,00
10.039194891,220,8,f9,03,ed,03,00,00,da,0f
10.040122441,316,8,45,13,54,0c,13,11,00,00
10.041412203,0A1,8,80,80,80,80,65,10,0a,00
10.042577521,43F,8,00,40,60,ff,84,24,0c,00
10.043745405,428,8,05,00,00,80,65,08,02,00
10.044733253,429,8,54,02,00,00,00,00,2d,03
10.045668073,18F,8,fe,4d,13,00,00,4f,00,00
10.046599045,440,8,ff,50,00,00,ff,24,0c,00
10.0475313,220,8,fd,03,ea,03,00,00,da,0f
10.048463126,316,8,45,13,58,0c,13,11,00,00
10.049400085,2A0,8,00,00,86,00,00,00,00,00
10.050380235,440,8,ff,a0,00,00,ff,2c,0c,00
10.051699932,429,8,54,02,00,00,00,00,2d,03
10.052656989,4F0,8,80,00,00,00,00,c5,bc,14
10.05359181,316,8,45,13,58,0c,13,11,00,00
10.054551006,545,8,dc,0c,00,88,1b,00,1a,00
10.05548326,153,8,00,80,10,ff,00,ff,00,00
10.056419791,220,8,f9,03,ef,03,00,00,c1,0f
10.057349052,545,8,dc,0d,00,87,19,00,17,00
10.058279596,220,8,fd,03,e9,03,00,00,d4,0f
10.05921014,429,8,54,02,00,00,00,00,2d,03
10.060147954,4F0,8,80,00,00,00,00,c5,bc,14
10.061081919,350,8,28,13,e3,89,99,00,00,c8
10.062015457,59B,8,00,00,00,00,00,00,00,00
10.062951133,153,8,00,80,10,ff,00,ff,00,00
10.063886808,0A0,8,34,7b,5c,0c,00,ae,00,00
10.064801102,370,8,ff,20,00,00,ff,00,00,a8
10.065856517,220,8,fa,03,f5,03,00,00,c1,0f
10.066856766,4F0,8,80,00,00,00,00,c5,bc,14
10.068212384,0A1,8,80,80,80,80,65,84,0a,00
10.06911727,43F,8,00,40,60,ff,84,24,0c,00
10.070048242,545,8,e4,0d,00,88,16,00,1a,00
10.07090737,153,8,00,80,10,ff,00,ff,00,00
10.07176436,260,8,0e,13,00,30,00,5d,00,00
10.07261579,440,8,ff,00,00,00,ff,20,0c,00
10.073471925,220,8,fd,03,e7,03,00,00,c1,0f
10.074324211,4F0,8,80,00,00,00,00,c5,bc,14
10.075177352,2A0,8,00,00,86,00,00,00,00,00
10.076032204,440,8,ff,50,00,00,ff,20,0c,00
10.07688449,1F1,8,00,00,00,00,00,00,00,00
10.077728651,153,8,00,80,10,ff,00,ff,00,00
10.078593766,316,8,45,13,56,0c,13,11,00,00
10.079438782,440,8,ff,a0,00,00,ff,20,0c,00
10.080315871,220,8,fc,03,f2,03,00,00,d4,0f
10.081401649,316,8,45,13,56,0c,13,11,00,00
10.082436109,545,8,dc,0d,00,88,1c,00,1c,00
10.083443628,4D0,8,00,ff,fa,00,00,00,00,00
10.084867669,1F1,8,00,00,00,00,00,00,00,00
10.085907261,316,8,45,13,5e,0c,13,11,00,00
10.086930175,545,8,dc,0d,00,87,1b,00,17,00
10.087940688,440,8,ff,00,00,00,ff,20,0c,00
10.088955049,4F0,8,80,00,00,00,00,c5,bc,14
10.089961713,316,8,45,13,5e,0c,13,11,00,00
10.090973081,43F,8,00,40,60,ff,84,24,0c,00
10.091981883,4B1,8,b1,34,71,92,00,00,00,e8
10.092984698,1F1,8,00,00,00,00,00,00,00,00
10.093994783,260,8,0e,13,00,30,00,5d,00,00
10.095009145,440,8,ff,a0,00,00,ff,28,0c,00
10.096018802,429,8,54,02,00,00,00,00,2d,03
10.097028032,4F0,8,80,00,00,00,00,c5,bc,14
10.098038972,260,8,0e,13,00,30,00,5e,00,00
10.098980635,59B,8,00,00,00,00,00,00,00,c4
10.100109176,430,8,00,00,00,00,00,00,00,00
10.101497294,1F1,8,00,00,00,00,00,00,00,00
10.102364975,2B0,5,d7,ff,00,07,7a,20,00,14
10.103227525,440,8,ff,00,00,00,ff,1c,0c,00
10.104082804,429,8,54,02,00,00,00,00,2d,03
10.104939794,690,8,00,00,01,00,00,00,00,00
10.105795929,329,8,0c,ae,80,90,09,20,00,14
10.106651636,440,8,ff,50,00,00,ff,20,0c,00
10.107499646,220,8,fd,03,f4,03,00,00,c7,0f
10.108353215,1F1,8,00,00,00,00,00,00,00,00
10.109207639,545,8,dc,0d,00,88,1a,00,1b,00
10.110071471,220,8,fc,03,f1,03,00,00,c7,0f
10.110918198,4F0,8,80,00,00,00,00,c5,bc,14
10.111786306,0A0,8,34,7b,5a,0c,00,ae,00,00
10.112644579,370,8,ff,20,00,00,ff,00,00,6c
10.113518247,440,8,ff,f0,00,00,ff,2c,0c,00
10.114607873,220,8,fd,03,e9,03,00,00,c1,0f
10.115642761,18F,8,fe,4d,13,00,00,4f,00,00
10.11666311,440,8,ff,00,00,00,ff,24,0c,00
10.118389491,429,8,54,02,00,00,00,00,2d,03
10.119551388,316,8,45,13,5a,0c,13,11,00,00
10.120414365,260,8,0e,13,00,30,00,5d,00,00
10.12177426,545,8,dc,0d,00,87,1a,00,1b,00
10.123157246,0A0,8,33,7b,5e,0c,00,ad,00,00
10.124493621,153,8,00,80,10,ff,00,ff,00,00
10.125696144,2B0,5,d7,ff,00,07,d0,00,00,00
10.126881133,440,8,ff,a0,00,00,ff,20,0c,00
10.128038754,429,8,54,02,00,00,00,00,2d,03
10.12911384,4F0,8,80,00,00,00,00,c5,bc,14
10.129968692,350,8,28,13,13,89,99,00,00,38
10.130821833,440,8,ff,f0,00,00,ff,24,0c,00
10.131677113,220,8,fd,03,f2,03,00,00,c1,0f
10.132551208,153,8,00,80,10,ff,00,ff,00,00
10.133459943,350,8,28,13,23,89,99,00,00,08
10.134579503,545,8,dc,0d,00,86,18,00,19,00
10.135603701,4F0,8,80,00,00,00,00,c5,bc,14
10.136487204,316,8,45,13,64,0c,13,11,00,00
10.302064174,43F,8,00,40,60,ff,84,20,0c,00
10.30421007,220,8,fd,03,f5,03,00,00,c1,0f
10.306527449,316,8,45,13,64,0c,13,11,00,00
10.308845257,0A0,8,33,7b,5a,0c,00,ae,00,00
10.311169051,370,8,ff,20,00,00,ff,00,00,a8
10.313486858,428,8,05,00,00,80,65,08,02,00
10.315805093,220,8,ff,03,ef,03,00,00,d4,0f
10.317623845,260,8,0e,12,00,30,00,5d,00,00
10.319984416,440,8,ff,f0,00,00,ff,2c,0c,00
10.321372107,220,8,ff,03,ec,03,00,00,da,0f
10.322704205,316,8,45,12,66,0c,12,11,00,00
10.323919985,2A0,8,00,00,86,00,00,00,00,00
10.325095139,4B1,8,b1,34,71,92,00,00,00,e8
10.326252759,429,8,54,02,00,00,00,00,2d,03
10.327344096,220,8,ff,03,f1,03,00,00,d4,0f
10.328325101,329,8,85,ae,80,90,09,20,00,14
10.329249231,440,8,ff,50,00,00,ff,28,0c,00
10.330172505,220,8,fc,03,f1,03,00,00,e0,0f
10.331095352,316,8,45,13,64,0c,13,11,00,00
10.332017343,545,8,dc,0c,00,88,14,00,15,00
10.332943183,1F1,8,00,00,00,00,00,00,00,00
10.333852773,429,8,54,02,00,00,00,00,2d,03
10.335012959,153,8,00,80,10,ff,00,ff,00,00
10.335983274,4F0,8,80,00,00,00,00,c5,bc,14
10.336914245,440,8,ff,f0,00,00,ff,24,0c,00
10.337842224,220,8,ff,03,e7,03,00,00,da,0f
10.338771485,316,8,45,13,64,0c,13,11,00,00
10.339699035,43F,8,00,40,60,ff,84,28,0c,00
10.34066935,1F1,8,00,00,00,00,00,00,00,00
10.341596473,4F0,8,80,00,00,00,00,c5,bc,14
10.342527872,0A1,8,80,80,80,80,65,cc,0a,00
10.343455423,43F,8,00,40,60,ff,84,28,0c,00
10.34438169,440,8,ff,50,00,00,ff,28,0c,00
10.345309241,220,8,fa,03,f2,03,00,00,da,0f
10.346236364,260,8,0e,12,00,30,00,5d,00,00
10.347167763,440,8,ff,a0,00,00,ff,20,0c,00
10.348209921,4D0,8,00,ff,fa,00,00,00,00,00
10.349202045,4F0,8,80,00,00,00,00,c5,bc,14
10.350206999,329,8,0c,ae,80,90,09,20,00,14
10.351576301,59B,8,00,00,00,00,00,00,00,4c
10.352441844,153,8,00,80,10,ff,00,ff,00,00
10.353302255,220,8,ff,03,ef,03,00,00,da,0f
10.354159245,2B0,5,d7,ff,00,07,3e,00,00,c8
10.355008537,440,8,ff,00,00,00,ff,2c,0c,00
10.355873225,4D0,8,00,ff,fa,00,00,00,00,00
10.35672936,690,8,00,00,01,00,00,00,00,00
10.357590198,545,8,dc,0c,00,88,13,00,15,00
10.35844505,440,8,ff,50,00,00,ff,38,0c,00
10.35930033,0A0,8,34,7b,5a,0c,00,ae,00,00
10.360157747,153,8,00,80,10,ff,00,ff,00,00
10.361011744,43F,8,00,40,60,ff,84,2c,0c,00
10.36185847,440,8,ff,a0,00,00,ff,2c,0c,00
10.36272273,4D0,8,00,ff,fa,00,00,00,00,00
10.363590839,0A1,8,80,80,80,80,65,8f,0b,00
10.364677044,370,8,ff,20,00,00,ff,00,00,6c
10.365709794,220,8,fd,03,ec,03,00,00,cd,0f
10.36673057,316,8,45,13,64,0c,13,11,00,00
10.368120399,153,8,00,80,10,ff,00,ff,00,00
10.369164695,440,8,ff,00,00,00,ff,28,0c,00
10.370176918,429,8,54,02,00,00,00,00,2d,03
10.371232761,4B1,8,b1,34,71,92,00,00,00,e8
10.372243701,18F,8,fe,4d,13,00,00,4f,00,00
10.373261911,440,8,ff,50,00,00,ff,30,0c,00
10.374267292,220,8,fa,03,ef,03,00,00,da,0f
10.375276094,316,8,45,13,5e,0c,13,11,00,00
10.376293449,350,8,28,13,43,89,99,00,00,68
10.377302679,440,8,ff,a0,00,00,ff,34,0c,00
10.378308915,429,8,54,02,00,00,00,00,2d,03
10.379316435,430,8,00,00,00,00,00,00,00,00
10.380321815,329,8,40,ae,80,90,09,20,00,14
10.381326769,440,8,ff,f0,00,00,ff,34,0c,00
10.382275274,220,8,fd,03,f2,03,00,00,c7,0f
10.383408519,316,8,45,13,5c,0c,13,11,00,00
10.384840684,545,8,dc,0c,00,88,17,00,19,00
10.385709648,440,8,ff,00,00,00,ff,2c,0c,00
10.386568777,4F0,8,80,00,00,00,00,c5,bc,14
10.387426622,220,8,f9,03,f4,03,00,00,da,0f
10.388284895,4B1,8,b1,34,71,92,00,00,00,e8
10.389148299,59B,8,00,00,00,00,00,00,00,00
10.390006145,220,8,fa,03,ea,03,00,00,c1,0f
10.390853727,18F,8,fe,4d,13,00,00,4f,00,00
10.391719697,440,8,ff,a0,00,00,ff,28,0c,00
10.392574977,429,8,54,02,00,00,00,00,2d,03
10.393430256,690,8,00,00,01,00,00,00,00,00
10.394288957,153,8,00,80,10,ff,00,ff,00,00
10.395145091,4B1,8,b1,34,71,92,00,00,00,e8
10.396042279,545,8,dc,0d,00,87,18,00,1a,00
10.396913382,220,8,fd,03,f1,03,00,00,c1,0f
10.398014126,329,8,85,ae,7f,90,09,20,00,14
10.399057995,440,8,ff,00,00,00,ff,28,0c,00
10.400070218,429,8,54,02,00,00,00,00,2d,03
10.401489554,4F0,8,80,00,00,00,00,c5,bc,14
10.402420954,2A0,8,00,00,86,00,00,00,00,00
10.403279654,4B1,8,b1,34,71,92,00,00,00,e8
10.404142631,545,8,dc,0d,00,88,19,00,18,00
10.40498893,220,8,fc,03,ed,03,00,00,c1,0f
10.40585319,545,8,dc,0d,00,87,17,00,16,00
10.40671018,440,8,ff,a0,00,00,ff,34,0c,00
10.407560328,220,8,fd,03,ec,03,00,00,c1,0f
10.408544327,316,8,45,13,5e,0c,13,11,00,00
10.409408159,43F,8,00,40,60,ff,84,28,0c,00
10.410264294,1F1,8,00,00,00,00,00,00,00,00
10.41111102,153,8,00,80,10,ff,00,ff,00,00
10.411974853,0A0,8,34,7b,64,0c,00,ae,00,00
10.412827994,370,8,ff,20,00,00,ff,00,00,20
10.413806861,428,8,05,00,00,80,65,08,02,00
10.414934547,4F0,8,80,00,00,00,00,c5,bc,14
10.415971573,18F,8,fe,4d,13,00,00,4f,00,00
10.416977382,440,8,ff,50,00,00,ff,28,0c,00
10.418308197,1F1,8,00,00,00,00,00,00,00,00
10.41918101,316,8,45,13,5e,0c,13,11,00,00
10.420038427,220,8,fd,03,e5,03,00,00,c1,0f
10.42088943,440,8,ff,a0,00,00,ff,28,0c,00
10.421739578,429,8,54,02,00,00,00,00,2d,03
10.422594002,220,8,ff,03,ea,03,00,00,c1,0f
10.423447143,350,8,28,13,13,89,99,00,00,38
10.424301568,59B,8,00,00,00,00,00,00,00,c4
10.425155564,1F1,8,00,00,00,00,00,00,00,00
10.426006567,316,8,45,13,60,0c,13,11,00,00
10.426850728,153,8,00,80,10,ff,00,ff,00,00
10.427713705,440,8,ff,00,00,00,ff,28,0c,00
10.428566846,429,8,54,02,00,00,00,00,2d,03
10.429453343,220,8,fa,03,ef,03,00,00,c1,0f
10.430320597,545,8,dc,0c,00,87,16,00,17,00
10.431494895,440,8,ff,50,00,00,ff,28,0c,00
10.432530211,1F1,8,00,00,00,00,00,00,00,00
10.433538158,0A0,8,34,7b,64,0c,00,ad,00,00
10.434906177,43F,8,00,40,60,ff,84,24,0c,00
10.43577728,440,8,ff,a0,00,00,ff,28,0c,00
10.436638546,4F0,8,80,00,00,00,00,c5,bc,14
10.437496819,0A1,8,80,80,80,80,65,96,0b,00
10.438356802,440,8,ff,f0,00,00,ff,2c,0c,00
10.64595921,153,8,00,80,10,ff,00,ff,00,00
10.648690973,1F1,8,00,00,00,00,00,00,00,00
10.651037004,260,8,0e,13,00,30,00,5c,00,00
10.653765346,440,8,ff,00,00,00,ff,28,0c,00
10.656453489,429,8,54,02,00,00,00,00,2d,03
10.659161732,4F0,8,80,00,00,00,00,c5,bc,14
10.661875533,18F,8,fe,4d,13,00,00,4f,00,00
10.663768267,545,8,dc,0c,00,87,16,00,18,00
10.665129872,5A2,4,09,00,00,00,00,00,00,00
10.666391836,1F1,8,00,00,00,00,00,00,00,00
10.667754297,2B0,5,d7,ff,00,07,58,00,00,a8
10.669047051,440,8,ff,a0,00,00,ff,28,0c,00
10.670240166,4F0,8,80,00,00,00,00,c5,bc,14
10.671404202,316,8,45,13,60,0c,13,11,00,00
10.672495966,220,8,fa,03,f2,03,00,00,c1,0f
10.67348809,440,8,ff,f0,00,00,ff,1c,0c,00
10.674420772,153,8,00,80,10,ff,00,ff,00,00
10.675353882,4D0,8,00,ff,fa,00,00,00,00,00
10.676285709,43F,8,00,40,60,ff,84,24,0c,00
10.677219674,440,8,ff,00,00,00,ff,2c,0c,00
10.67815535,4F0,8,80,00,00,00,00,c5,bc,14
10.679101717,0A0,8,35,7b,60,0c,00,ae,00,00
10.680035254,153,8,00,80,10,ff,00,ff,00,00
10.680968792,59B,8,00,00,00,00,00,00,00,88
10.681957067,153,8,00,80,10,ff,00,ff,00,00
10.683010344,0A0,8,34,7b,60,0c,00,ae,00,00
10.684123062,4D0,8,00,ff,fa,00,00,00,00,00
10.685169924,429,8,54,02,00,00,00,00,2d,03
10.6861056,690,8,00,00,01,00,00,00,00,00
10.687036572,2A0,8,00,00,86,00,00,00,00,00
10.687965833,153,8,00,80,10,ff,00,ff,00,00
10.688892528,220,8,fd,03,ef,03,00,00,da,0f
10.689820934,316,8,45,13,60,0c,13,11,00,00
10.690750623,220,8,fd,03,ef,03,00,00,da,0f
10.691674324,4B1,8,b1,34,71,92,00,00,00,e8
10.692605296,429,8,54,02,00,00,00,00,2d,03
10.693529853,220,8,fd,03,e7,03,00,00,c7,0f
10.694746916,2B0,5,d7,ff,00,07,2f,00,00,d8
10.695656506,440,8,ff,50,00,00,ff,2c,0c,00
10.696545996,220,8,ff,03,ea,03,00,00,da,0f
10.697433776,316,8,45,13,64,0c,13,11,00,00
10.698259121,220,8,ff,03,ea,03,00,00,d4,0f
10.699290588,1F1,8,00,00,00,00,00,00,00,00
10.700249784,429,8,54,02,00,00,00,00,2d,03
10.701532703,0A0,8,33,7b,60,0c,00,ae,00,00
10.702429464,43F,8,00,40,60,ff,84,20,0c,00
10.70331425,440,8,ff,f0,00,00,ff,1c,0c,00
10.704199037,220,8,fd,03,f1,03,00,00,c1,0f
10.705081257,18F,8,fe,4d,13,00,00,4f,00,00
10.705962623,220,8,fd,03,ea,03,00,00,cd,0f
10.706843561,428,8,05,00,00,80,65,08,02,00
10.70772236,4F0,8,80,00,00,00,00,c5,bc,14
10.708603726,0A1,8,80,80,80,80,65,a7,0b,00
10.709493216,440,8,ff,50,00,00,ff,30,0c,00
10.710378858,153,8,00,80,10,ff,00,ff,00,00
10.711263217,220,8,ff,03,ed,03,00,00,cd,0f
10.712156557,329,8,ed,ae,80,90,09,20,00,14
10.713040916,153,8,00,80,10,ff,00,ff,00,00
10.713875668,429,8,54,02,00,00,00,00,2d,03
10.714914833,4F0,8,80,00,00,00,00,c5,bc,14
10.71587745,2A0,8,00,00,86,00,00,00,00,00
10.716812698,59B,8,00,00,00,00,00,00,00,4c
10.718137098,153,8,00,80,10,ff,00,ff,00,00
10.719055668,220,8,fd,03,ec,03,00,00,c1,0f
10.71994131,2B0,5,d7,ff,00,07,b6,00,15,00
10.720826524,440,8,ff,00,00,00,ff,2c,0c,00
10.721710028,4F0,8,80,00,00,00,00,c5,bc,14
10.722593532,316,8,45,13,64,0c,13,11,00,00
10.72347447,545,8,dc,0c,00,87,16,00,15,00
10.72435498,440,8,ff,50,00,00,ff,2c,0c,00
10.725243188,153,8,00,80,10,ff,00,ff,00,00
10.726126264,0A1,8,80,80,80,80,65,8f,0b,00
10.72700934,370,8,ff,20,00,00,ff,00,00,a8
10.727889422,428,8,05,00,00,80,65,08,02,00
10.728778057,4F0,8,80,00,00,00,00,c5,bc,14
10.729658995,18F,8,fe,4d,12,00,00,4f,00,00
10.730489472,370,8,ff,20,00,00,ff,00,00,6c
10.731525643,440,8,ff,f0,00,00,ff,24,0c,00
10.732483128,316,8,45,12,6c,0c,12,11,00,00
10.733413244,220,8,fd,03,ed,03,00,00,c1,0f
10.734751757,440,8,ff,00,00,00,ff,30,0c,00
10.735761842,429,8,54,02,00,00,00,00,2d,03
10.736697945,1F1,8,00,00,00,00,00,00,00,00
10.737632766,329,8,40,ae,7f,90,09,20,00,14
10.738563737,220,8,ff,03,f4,03,00,00,d4,0f
10.739494709,220,8,fc,03,ed,03,00,00,c1,0f
10.740426108,316,8,45,12,68,0c,12,11,00,00
10.741416522,2B0,5,d7,ff,00,07,1c,20,00,14
10.742350487,440,8,ff,a0,00,00,ff,2c,0c,00
10.743285307,4F0,8,80,00,00,00,00,c5,bc,14
10.744228253,1F1,8,00,00,00,00,00,00,00,00
10.745161363,2B0,5,d7,ff,00,07,0d,00,12,00
10.746096183,153,8,00,80,10,ff,00,ff,00,00
10.747025444,220,8,fd,03,e7,03,00,00,cd,0f
10.747929475,0A0,8,33,7b,68,0c,00,ae,00,00
10.748984034,43F,8,00,40,60,ff,84,28,0c,00
10.749983001,440,8,ff,00,00,00,ff,28,0c,00
10.75138181,4F0,8,80,00,00,00,00,c5,bc,14
10.752452193,316,8,45,12,66,0c,12,11,00,00
10.753460567,440,8,ff,50,00,00,ff,2c,0c,00
10.754465093,59B,8,00,00,00,00,00,00,00,00
10.75547304,220,8,fd,03,f1,03,00,00,cd,0f
10.75649296,2A0,8,00,00,86,00,00,00,00,00
10.757506039,440,8,ff,a0,00,00,ff,2c,0c,00
10.758515269,429,8,54,02,00,00,00,00,2d,03
10.75952236,690,8,00,00,01,00,00,00,00,00
10.7605333,2A0,8,00,00,86,00,00,00,00,00
10.761539964,1F1,8,00,00,00,00,00,00,00,00
10.762548339,545,8,dc,0c,00,87,11,00,12,00
10.763555858,220,8,fc,03,ec,03,00,00,c7,0f
10.764562522,545,8,dc,0c,00,87,11,00,12,00
10.765499908,220,8,fd,03,ed,03,00,00,c1,0f
10.766633581,4F0,8,80,00,00,00,00,c5,bc,14
10.767963113,316,8,45,12,62,0c,12,11,00,00
10.769036489,2B0,5,d7,ff,00,07,e3,20,00,14
10.770047429,545,8,dc,0c,00,87,11,00,14,00
10.771060508,153,8,00,80,10,ff,00,ff,00,00
10.772079573,316,8,45,12,62,0c,12,11,00,00
10.773090086,43F,8,00,40,60,ff,84,28,0c,00
10.774094611,220,8,fc,03,ef,03,00,00,c1,0f
10.775100848,429,8,54,02,00,00,00,00,2d,03
10.776159684,0A1,8,80,80,80,80,65,b0,09,00
10.777171907,430,8,00,00,00,00,00,00,00,00
10.778174722,1F1,8,00,00,00,00,00,00,00,00
10.779179675,153,8,00,80,10,ff,00,ff,00,00
10.780185056,260,8,0e,13,00,30,00,5f,00,00
10.781192148,440,8,ff,00,00,00,ff,2c,0c,00
10.782127396,153,8,00,80,10,ff,00,ff,00,00
10.783088302,4F0,8,80,00,00,00,00,c5,bc,14
10.784189047,2A0,8,00,00,86,00,00,00,00,00
10.785152947,430,8,00,00,00,00,00,00,00,00
10.78601122,1F1,8,00,00,00,00,00,00,00,00
10.989688323,153,8,00,80,10,ff,00,ff,00,00
10.993078223,316,8,45,13,5c,0c,13,11,00,00
10.996322298,440,8,ff,a0,00,00,ff,24,0c,00
10.999571504,4F0,8,80,00,00,00,00,c5,bc,14
11.003076012,220,8,fc,03,ed,03,00,00,c1,0f
11.006196927,2B0,5,d7,ff,00,07,49,00,16,00
11.007587611,4B1,8,b1,34,71,92,00,00,00,e8
11.00896119,1F1,8,00,00,00,00,00,00,00,00
11.010224438,316,8,45,13,5e,0c,13,11,00,00
11.011419263,545,8,dc,0c,00,87,15,00,16,00
11.012600404,440,8,ff,00,00,00,ff,2c,0c,00
11.013695162,690,8,00,00,01,00,00,00,00,00
11.01471551,316,8,45,13,5c,0c,13,11,00,00
11.0155725,43F,8,00,40,60,ff,84,28,0c,00
11.016423503,430,8,00,00,00,00,00,00,00,00
11.017620894,1F1,8,00,00,00,00,00,00,00,00
11.018554004,18F,8,fe,4d,13,00,00,4f,00,00
11.019433231,440,8,ff,a0,00,00,ff,24,0c,00
11.020283807,429,8,54,02,00,00,00,00,2d,03
11.021135238,4F0,8,80,00,00,00,00,c5,bc,14
11.022004629,260,8,0e,13,00,30,00,5e,00,00
11.022868889,440,8,ff,f0,00,00,ff,2c,0c,00
11.023773347,220,8,fd,03,e7,03,00,00,c1,0f
11.024626488,1F1,8,00,00,00,00,00,00,00,00
11.02547407,329,8,40,af,7f,90,09,20,00,14
11.026323363,440,8,ff,00,00,00,ff,2c,0c,00
11.0271718,429,8,54,02,00,00,00,00,2d,03
11.028022803,4F0,8,80,00,00,00,00,c5,bc,14
11.028872951,329,8,40,af,7f,90,09,20,00,14
11.029723099,440,8,ff,50,00,00,ff,24,0c,00
11.03059976,153,8,00,80,10,ff,00,ff,00,00
11.0315256,1F1,8,00,00,00,00,00,00,00,00
11.032394136,2B0,5,d7,ff,00,07,d0,00,00,08
11.033243856,220,8,fd,03,ea,03,00,00,c1,0f
11.034401049,4F0,8,80,00,00,00,00,c5,bc,14
11.035371364,316,8,45,12,62,0c,12,11,00,00
11.03623819,545,8,dc,0c,00,87,14,00,14,00
11.037111002,440,8,ff,f0,00,00,ff,34,0c,00
11.037980822,153,8,00,80,10,ff,00,ff,00,00
11.038842516,0A1,8,80,80,80,80,65,a7,0b,00
11.039704637,370,8,ff,20,00,00,ff,00,00,20
11.040559061,428,8,05,00,00,80,65,08,02,00
11.041413913,4F0,8,80,00,00,00,00,c5,bc,14
11.04226962,18F,8,fe,4d,13,00,00,4f,00,00
11.043123617,440,8,ff,50,00,00,ff,24,0c,00
11.043976758,59B,8,00,00,00,00,00,00,00,88
